SEMESTRE,MAT_ALU,COD_DISC,NOTA,FALTAS,STATUS,
7,7048,6,3,8,R,
4,7049,15,8,17,R,
4,7050,16,6,0,R,
5,7051,12,9,14,R,
5,7052,8,3,2,R,
8,7053,4,0,1,R,
7,7054,8,1,15,R,
7,7055,19,10,2,R,
2,7056,20,5,4,R,
1,7057,12,1,11,R,
4,7058,4,10,11,R,
8,7059,18,0,8,R,
4,7060,17,0,14,R,
6,7061,6,8,3,R,
6,7062,4,0,2,R,
2,7063,23,3,3,R,
1,7064,5,4,18,R,
8,7065,24,8,10,R,
7,7066,3,3,7,R,
1,7067,15,4,6,R,
2,7068,2,5,18,R,
3,7069,19,2,11,R,
4,7070,7,10,10,R,
8,7071,17,8,20,R,
7,7072,10,5,14,R,
5,7073,23,1,2,R,
6,7074,21,9,13,R,
5,7075,7,0,8,R,
6,7076,12,6,3,R,
2,7077,2,3,4,R,
8,7078,8,4,14,R,
4,7079,20,0,19,R,
8,7080,15,2,17,R,
5,7081,21,1,19,R,
2,7082,20,3,12,R,
4,7083,23,5,5,R,
5,7084,3,6,1,R,
3,7085,13,1,0,R,
2,7086,5,2,19,R,
5,7087,2,8,3,R,
3,7088,20,7,14,R,
8,7089,11,9,3,R,
3,7090,19,5,13,R,
4,7091,16,8,18,R,
8,7092,8,4,16,R,
1,7093,23,0,8,R,
2,7094,11,1,10,R,
4,7095,7,5,14,R,
7,7096,5,9,17,R,
5,7097,13,4,13,R,
4,7098,9,0,14,R,
1,7099,16,2,18,R,
6,7100,23,10,16,R,
2,7101,18,9,3,R,
8,7102,2,4,8,R,
8,7103,1,5,3,R,
7,7104,14,2,13,R,
2,7105,12,3,8,R,
8,7106,19,2,10,R,
1,7107,17,3,19,R,
2,7108,23,4,6,R,
5,7109,5,4,15,R,
5,7110,17,9,18,R,
7,7111,4,3,1,R,
7,7112,16,10,12,R,
7,7113,5,0,11,R,
8,7114,11,3,7,R,
2,7115,6,5,0,R,
8,7116,15,9,13,R,
8,7117,7,4,18,R,
4,7118,1,5,7,R,
2,7119,13,0,8,R,
1,7120,20,6,4,R,
7,7121,8,4,11,R,
7,7122,6,2,9,R,
4,7123,9,8,14,R,
3,7124,24,6,14,R,
4,7125,3,3,4,R,
3,7126,13,6,6,R,
7,7127,1,1,12,R,
2,7128,22,3,7,R,
4,7129,22,10,16,R,
2,7130,17,2,1,R,
3,7131,23,8,9,R,
8,7132,15,7,6,R,
7,7133,19,4,1,R,
8,7134,20,10,20,R,
1,7135,14,3,18,R,
5,7136,3,0,4,R,
2,7137,14,2,14,R,
6,7138,5,10,5,R,
8,7139,5,0,9,R,
6,7140,3,4,18,R,
4,7141,15,1,1,R,
6,7142,22,7,12,R,
6,7143,18,1,1,R,
3,7144,17,10,16,R,
1,7145,15,5,16,R,
5,7146,9,1,20,R,
7,7147,24,6,9,R,
2,7148,5,4,5,R,
3,7149,4,7,5,R,
4,7150,12,10,8,R,
2,7151,21,6,1,R,
1,7152,12,5,20,R,
8,7153,6,9,12,R,
2,7154,2,7,16,R,
6,7155,9,4,16,R,
5,7156,4,5,15,R,
7,7157,7,10,10,R,
7,7158,21,3,10,R,
2,7159,24,1,17,R,
3,7160,16,7,7,R,
2,7161,2,8,13,R,
4,7162,7,10,5,R,
2,7163,16,3,2,R,
8,7164,11,1,2,R,
3,7165,8,0,16,R,
3,7166,10,0,18,R,
8,7167,12,1,17,R,
2,7168,4,6,3,R,
6,7169,22,8,19,R,
2,7170,16,5,20,R,
5,7171,21,10,16,R,
7,7172,4,3,12,R,
6,7173,18,7,16,R,
1,7174,11,10,16,R,
8,7175,9,3,12,R,
6,7176,15,4,2,R,
3,7177,10,4,13,R,
3,7178,4,0,7,R,
2,7179,18,2,7,R,
6,7180,7,3,15,R,
5,7181,22,5,5,R,
1,7182,6,1,0,R,
1,7183,14,3,5,R,
7,7184,5,1,18,R,
4,7185,13,4,12,R,
8,7186,18,3,3,R,
6,7187,16,6,7,R,
4,7188,18,10,9,R,
4,7189,3,8,9,R,
2,7190,17,8,14,R,
6,7191,1,9,10,R,
8,7192,21,6,19,R,
6,7193,15,5,13,R,
8,7194,2,6,7,R,
2,7195,16,8,20,R,
1,7196,11,3,15,R,
5,7197,21,2,5,R,
1,7198,11,9,3,R,
5,7199,21,5,17,R,
8,7200,8,1,11,R,
5,7201,9,2,5,R,
1,7202,9,9,6,R,
1,7203,3,2,13,R,
6,7204,7,0,16,R,
1,7205,4,3,7,R,
3,7206,11,1,7,R,
3,7207,9,2,4,R,
8,7208,18,5,2,R,
4,7209,18,10,12,R,
4,7210,12,3,0,R,
4,7211,7,2,13,R,
8,7212,12,8,9,R,
6,7213,15,9,8,R,
3,7214,14,0,10,R,
3,7215,8,1,2,R,
3,7216,1,6,7,R,
5,7217,19,7,13,R,
6,7218,3,2,13,R,
4,7219,5,5,19,R,
2,7220,11,0,18,R,
5,7221,2,10,2,R,
3,7222,4,7,16,R,
6,7223,16,8,19,R,
8,7224,17,0,2,R,
5,7225,13,7,11,R,
6,7226,22,5,19,R,
5,7227,4,6,12,R,
2,7228,21,2,15,R,
1,7229,16,2,2,R,
3,7230,18,0,11,R,
8,7231,4,8,0,R,
3,7232,8,8,16,R,
5,7233,16,9,8,R,
4,7234,11,4,7,R,
1,7235,5,4,2,R,
1,7236,24,2,0,R,
2,7237,10,9,3,R,
8,7238,6,5,2,R,
3,7239,9,7,17,R,
1,7240,1,2,17,R,
8,7241,19,10,7,R,
5,7242,3,0,19,R,
3,7243,1,1,17,R,
1,7244,17,5,2,R,
5,7245,6,3,11,R,
3,7246,20,0,13,R,
8,7247,20,3,3,R,
3,7248,8,7,16,R,
6,7249,24,5,17,R,
5,7250,21,1,19,R,
3,7251,20,5,19,R,
8,7252,18,7,18,R,
2,7253,16,2,14,R,
3,7254,9,0,12,R,
2,7255,5,7,3,R,
4,7256,1,7,16,R,
7,7257,23,3,8,R,
5,7258,7,5,17,R,
1,7259,1,5,1,R,
2,7260,9,2,12,R,
8,7261,9,9,3,R,
2,7262,24,6,10,R,
3,7263,13,4,7,R,
4,7264,2,8,10,R,
4,7265,18,6,1,R,
4,7266,11,9,11,R,
1,7267,4,10,3,R,
3,7268,16,7,13,R,
6,7269,24,10,7,R,
6,7270,2,10,5,R,
8,7271,12,2,2,R,
3,7272,18,8,5,R,
1,7273,2,8,6,R,
8,7274,4,6,15,R,
4,7275,21,3,15,R,
4,7276,11,5,0,R,
5,7277,3,1,18,R,
1,7278,4,10,13,R,
2,7279,16,1,8,R,
3,7280,12,9,19,R,
2,7281,10,7,13,R,
2,7282,5,6,19,R,
4,7283,24,1,12,R,
1,7284,17,1,5,R,
1,7285,15,1,11,R,
7,7286,8,5,3,R,
8,7287,2,9,12,R,
7,7288,9,6,3,R,
3,7289,24,7,0,R,
7,7290,2,1,11,R,
3,7291,7,3,6,R,
1,7292,2,2,17,R,
8,7293,18,7,9,R,
6,7294,13,5,17,R,
5,7295,22,3,2,R,
4,7296,13,9,14,R,
4,7297,3,5,20,R,
7,7298,24,1,1,R,
5,7299,7,9,19,R,
2,7300,4,10,18,R,
5,7301,8,6,5,R,
6,7302,5,10,15,R,
8,7303,23,2,20,R,
4,7304,15,8,5,R,
5,7305,7,3,13,R,
7,7306,1,5,7,R,
3,7307,15,6,3,R,
4,7308,21,7,4,R,
5,7309,18,9,2,R,
2,7310,4,2,1,R,
1,7311,6,9,6,R,
1,7312,23,0,9,R,
4,7313,20,0,5,R,
8,7314,15,1,20,R,
7,7315,20,5,19,R,
2,7316,23,1,2,R,
8,7317,17,2,12,R,
6,7318,23,8,8,R,
4,7319,20,3,15,R,
1,7320,22,10,9,R,
3,7321,1,3,16,R,
6,7322,18,4,12,R,
4,7323,12,1,7,R,
7,7324,21,4,5,R,
2,7325,9,8,19,R,
8,7326,7,7,6,R,
8,7327,14,7,10,R,
4,7328,4,8,12,R,
2,7329,4,6,5,R,
3,7330,21,5,8,R,
4,7331,5,6,1,R,
3,7332,9,4,14,R,
6,7333,17,8,10,R,
7,7334,21,5,11,R,
3,7335,3,7,19,R,
7,7336,6,9,19,R,
6,7337,13,8,11,R,
5,7338,16,8,6,R,
8,7339,8,1,14,R,
4,7340,4,8,0,R,
8,7341,17,3,14,R,
8,7342,15,4,16,R,
3,7343,21,8,13,R,
4,7344,9,8,2,R,
4,7345,10,9,10,R,
2,7346,16,9,15,R,
7,7347,20,2,6,R,
2,7348,22,3,13,R,
2,7349,3,6,4,R,
4,7350,22,7,5,R,
2,7351,4,10,19,R,
5,7352,20,0,9,R,
8,7353,1,6,16,R,
1,7354,7,9,0,R,
4,7355,24,6,7,R,
6,7356,16,3,12,R,
5,7357,1,2,15,R,
8,7358,6,3,15,R,
2,7359,10,6,6,R,
3,7360,20,0,19,R,
3,7361,24,8,2,R,
5,7362,8,3,15,R,
4,7363,19,6,6,R,
3,7364,10,9,11,R,
3,7365,12,10,19,R,
3,7366,5,1,8,R,
2,7367,13,6,5,R,
1,7368,23,2,6,R,
4,7369,16,10,7,R,
1,7370,1,6,18,R,
1,7371,19,3,19,R,
6,7372,21,8,0,R,
8,7373,12,10,4,R,
7,7374,14,5,12,R,
5,7375,22,1,13,R,
6,7376,19,4,3,R,
6,7377,17,2,12,R,
7,7378,19,1,15,R,
6,7379,5,10,1,R,
8,7380,11,8,10,R,
2,7381,6,0,13,R,
3,7382,17,6,20,R,
4,7383,10,3,9,R,
8,7384,1,7,2,R,
1,7385,14,1,3,R,
4,7386,23,3,8,R,
1,7387,23,3,13,R,
3,7388,2,1,11,R,
6,7389,12,9,12,R,
2,7390,4,7,16,R,
2,7391,16,9,1,R,
8,7392,20,2,1,R,
2,7393,12,8,4,R,
6,7394,3,6,12,R,
8,7395,22,3,5,R,
5,7396,23,5,3,R,
8,7397,12,2,7,R,
5,7398,4,8,1,R,
1,7399,2,1,7,R,
3,7400,21,5,4,R,
6,7401,2,6,6,R,
2,7402,12,8,3,R,
3,7403,5,7,3,R,
8,7404,14,3,0,R,
1,7405,13,2,12,R,
7,7406,23,1,12,R,
2,7407,15,3,19,R,
8,7408,24,8,13,R,
7,7409,5,6,8,R,
3,7410,16,4,12,R,
4,7411,4,2,10,R,
1,7412,18,3,19,R,
3,7413,9,9,0,R,
7,7414,18,2,14,R,
8,7415,20,5,15,R,
6,7416,19,1,10,R,
2,7417,20,3,10,R,
2,7418,6,3,9,R,
3,7419,5,6,2,R,
5,7420,22,0,20,R,
7,7421,4,6,11,R,
3,7422,2,1,2,R,
4,7423,2,0,14,R,
3,7424,17,6,10,R,
8,7425,12,8,15,R,
3,7426,5,3,13,R,
5,7427,12,4,5,R,
5,7428,2,10,18,R,
2,7429,2,2,10,R,
5,7430,21,3,9,R,
8,7431,9,7,12,R,
1,7432,6,1,0,R,
7,7433,13,4,9,R,
1,7434,11,9,11,R,
4,7435,6,7,6,R,
3,7436,12,7,2,R,
5,7437,2,8,2,R,
1,7438,2,9,10,R,
7,7439,13,4,0,R,
6,7440,15,8,20,R,
1,7441,18,6,15,R,
3,7442,16,6,8,R,
8,7443,12,9,16,R,
8,7444,14,5,18,R,
4,7445,11,5,19,R,
8,7446,23,4,13,R,
1,7447,3,4,10,R,
2,7448,9,4,6,R,
2,7449,14,4,6,R,
3,7450,22,0,12,R,
4,7451,18,7,17,R,
1,7452,16,8,9,R,
6,7453,14,2,6,R,
8,7454,24,8,1,R,
5,7455,8,4,13,R,
2,7456,12,4,14,R,
7,7457,24,9,3,R,
7,7458,20,4,3,R,
4,7459,4,0,11,R,
1,7460,13,4,12,R,
2,7461,20,5,19,R,
2,7462,2,9,4,R,
7,7463,13,3,13,R,
4,7464,17,4,16,R,
6,7465,17,2,4,R,
2,7466,1,8,16,R,
6,7467,12,9,6,R,
4,7468,15,6,4,R,
8,7469,1,0,8,R,
1,7470,23,0,15,R,
7,7471,3,0,2,R,
4,7472,1,7,5,R,
5,7473,4,0,8,R,
6,7474,21,6,4,R,
7,7475,24,10,13,R,
7,7476,12,4,18,R,
1,7477,3,3,17,R,
8,7478,4,2,17,R,
8,7479,12,1,8,R,
1,7480,2,4,16,R,
6,7481,16,9,0,R,
1,7482,22,6,3,R,
4,7483,18,9,9,R,
6,7484,19,1,20,R,
2,7485,24,4,10,R,
8,7486,8,3,6,R,
2,7487,17,5,2,R,
2,7488,8,6,9,R,
3,7489,19,9,4,R,
4,7490,14,4,11,R,
6,7491,18,5,14,R,
4,7492,2,8,8,R,
6,7493,11,6,3,R,
6,7494,24,6,7,R,
6,7495,3,0,0,R,
4,7496,3,7,8,R,
5,7497,17,10,4,R,
3,7498,3,2,8,R,
4,7499,6,4,15,R,
1,7500,3,9,8,R,
4,7501,17,2,10,R,
4,7502,18,10,1,R,
2,7503,1,2,14,R,
7,7504,12,8,8,R,
3,7505,24,5,8,R,
1,7506,16,4,8,R,
3,7507,17,10,20,R,
3,7508,20,1,18,R,
2,7509,13,6,1,R,
7,7510,7,2,3,R,
3,7511,13,10,3,R,
2,7512,14,0,15,R,
3,7513,4,7,0,R,
6,7514,9,6,19,R,
5,7515,3,3,11,R,
8,7516,22,10,6,R,
6,7517,12,3,3,R,
6,7518,6,10,1,R,
3,7519,3,3,15,R,
5,7520,16,8,2,R,
4,7521,16,10,6,R,
2,7522,18,8,20,R,
7,7523,22,3,19,R,
3,7524,16,9,18,R,
3,7525,19,0,10,R,
7,7526,14,10,2,R,
3,7527,7,8,5,R,
6,7528,14,10,18,R,
6,7529,1,3,8,R,
5,7530,16,4,18,R,
8,7531,23,3,17,R,
4,7532,22,4,20,R,
8,7533,24,8,11,R,
3,7534,20,7,16,R,
2,7535,3,2,3,R,
8,7536,18,9,12,R,
2,7537,2,5,8,R,
3,7538,14,5,4,R,
6,7539,6,6,6,R,
4,7540,14,6,17,R,
1,7541,10,7,13,R,
1,7542,10,0,19,R,
6,7543,19,0,20,R,
8,7544,1,2,2,R,
5,7545,8,0,1,R,
5,7546,24,6,5,R,
5,7547,13,8,13,R,
8,7548,10,3,11,R,
5,7549,21,2,4,R,
4,7550,2,2,20,R,
6,7551,10,6,20,R,
5,7552,6,8,15,R,
8,7553,7,1,4,R,
1,7554,23,6,9,R,
5,7555,3,9,12,R,
1,7556,14,8,11,R,
8,7557,1,3,3,R,
1,7558,6,8,2,R,
5,7559,24,9,20,R,
2,7560,6,4,10,R,
5,7561,19,8,18,R,
2,7562,5,0,4,R,
5,7563,15,10,4,R,
8,7564,7,5,9,R,
6,7565,2,0,5,R,
1,7566,8,4,19,R,
8,7567,13,2,19,R,
5,7568,21,0,16,R,
2,7569,13,1,17,R,
8,7570,11,10,8,R,
4,7571,15,7,17,R,
1,7572,4,9,6,R,
1,7573,6,6,4,R,
1,7574,17,9,19,R,
1,7575,7,8,13,R,
8,7576,8,5,12,R,
8,7577,10,1,3,R,
3,7578,24,9,1,R,
3,7579,21,4,8,R,
8,7580,5,6,15,R,
1,7581,3,1,12,R,
4,7582,3,8,8,R,
2,7583,10,2,19,R,
8,7584,21,7,13,R,
3,7585,22,8,5,R,
5,7586,15,5,0,R,
5,7587,24,2,14,R,
1,7588,20,5,3,R,
4,7589,24,3,13,R,
5,7590,21,10,16,R,
2,7591,18,9,9,R,
3,7592,24,8,20,R,
8,7593,24,1,9,R,
5,7594,18,4,10,R,
7,7595,16,0,15,R,
5,7596,17,3,5,R,
7,7597,9,7,5,R,
2,7598,19,0,10,R,
4,7599,22,5,9,R,
1,7600,5,6,11,R,
2,7601,19,1,12,R,
4,7602,5,5,13,R,
6,7603,15,4,20,R,
1,7604,21,1,20,R,
6,7605,20,6,20,R,
7,7606,4,2,8,R,
8,7607,21,0,2,R,
8,7608,3,1,9,R,
4,7609,24,3,20,R,
8,7610,20,4,8,R,
1,7611,11,7,0,R,
1,7612,9,6,12,R,
2,7613,6,7,19,R,
2,7614,16,2,1,R,
5,7615,4,7,14,R,
2,7616,3,1,6,R,
4,7617,19,0,1,R,
2,7618,14,5,0,R,
8,7619,24,1,7,R,
7,7620,7,7,10,R,
6,7621,14,6,7,R,
4,7622,6,3,0,R,
1,7623,10,10,20,R,
8,7624,1,5,9,R,
6,7625,14,6,12,R,
7,7626,16,0,19,R,
3,7627,12,4,9,R,
7,7628,2,9,5,R,
2,7629,5,2,13,R,
7,7630,12,8,6,R,
8,7631,20,4,19,R,
6,7632,15,2,1,R,
2,7633,13,2,4,R,
4,7634,24,8,16,R,
7,7635,14,7,15,R,
8,7636,1,1,4,R,
4,7637,11,1,7,R,
4,7638,22,0,1,R,
2,7639,21,5,10,R,
5,7640,11,2,17,R,
2,7641,18,9,1,R,
5,7642,4,10,7,R,
2,7643,15,1,7,R,
7,7644,8,6,19,R,
6,7645,18,5,12,R,
2,7646,4,1,13,R,
1,7647,3,2,1,R,
4,7648,17,8,17,R,
6,7649,8,9,7,R,
6,7650,7,9,3,R,
7,7651,4,8,13,R,
1,7652,2,0,1,R,
7,7653,7,0,10,R,
3,7654,21,1,0,R,
5,7655,9,7,14,R,
4,7656,22,2,16,R,
2,7657,24,2,13,R,
1,7658,14,2,2,R,
6,7659,16,6,17,R,
3,7660,24,5,5,R,
6,7661,18,3,3,R,
7,7662,12,10,20,R,
4,7663,8,3,11,R,
2,7664,13,8,12,R,
2,7665,24,4,1,R,
1,7666,12,5,16,R,
3,7667,11,0,20,R,
5,7668,15,1,1,R,
2,7669,3,0,9,R,
4,7670,13,9,4,R,
6,7671,20,3,18,R,
5,7672,12,3,7,R,
8,7673,3,5,19,R,
2,7674,18,8,2,R,
3,7675,16,7,6,R,
4,7676,16,4,6,R,
2,7677,13,5,8,R,
8,7678,16,0,7,R,
7,7679,17,5,6,R,
6,7680,20,3,14,R,
6,7681,14,5,5,R,
5,7682,16,7,0,R,
2,7683,1,5,0,R,
8,7684,15,2,3,R,
1,7685,9,7,17,R,
6,7686,9,6,2,R,
1,7687,19,1,14,R,
8,7688,20,9,5,R,
5,7689,4,5,13,R,
3,7690,9,5,6,R,
4,7691,13,3,15,R,
1,7692,16,0,9,R,
3,7693,12,10,8,R,
8,7694,24,6,11,R,
8,7695,22,2,6,R,
5,7696,5,6,13,R,
8,7697,20,2,17,R,
8,7698,4,9,11,R,
6,7699,9,6,5,R,
1,7700,1,4,0,R,
8,7701,14,8,20,R,
1,7702,5,2,16,R,
6,7703,15,8,0,R,
5,7704,5,10,4,R,
6,7705,2,2,14,R,
6,7706,24,0,12,R,
4,7707,8,7,15,R,
1,7708,19,9,4,R,
8,7709,24,3,5,R,
8,7710,9,6,7,R,
8,7711,15,5,2,R,
7,7712,8,7,5,R,
7,7713,15,7,0,R,
8,7714,8,8,1,R,
1,7715,24,9,7,R,
8,7716,11,8,5,R,
6,7717,13,8,17,R,
4,7718,11,3,17,R,
7,7719,19,7,0,R,
5,7720,7,8,18,R,
4,7721,6,7,19,R,
3,7722,11,8,7,R,
1,7723,7,2,14,R,
7,7724,6,1,1,R,
3,7725,22,8,2,R,
7,7726,24,6,11,R,
5,7727,21,3,12,R,
6,7728,4,0,10,R,
6,7729,3,2,20,R,
4,7730,10,1,5,R,
6,7731,3,6,12,R,
3,7732,4,4,20,R,
2,7733,8,2,19,R,
2,7734,16,10,10,R,
3,7735,4,7,13,R,
2,7736,20,2,4,R,
8,7737,2,6,13,R,
7,7738,6,5,0,R,
6,7739,7,5,1,R,
3,7740,8,8,8,R,
3,7741,6,7,17,R,
6,7742,9,8,0,R,
2,7743,12,7,5,R,
3,7744,17,10,5,R,
3,7745,20,8,10,R,
3,7746,12,8,15,R,
8,7747,17,9,20,R,
5,7748,19,7,2,R,
4,7749,2,6,3,R,
4,7750,9,5,7,R,
5,7751,14,6,8,R,
3,7752,20,5,4,R,
1,7753,7,7,14,R,
7,7754,14,9,14,R,
2,7755,19,0,4,R,
2,7756,1,10,14,R,
8,7757,4,10,15,R,
7,7758,5,7,13,R,
4,7759,22,3,12,R,
8,7760,23,9,6,R,
1,7761,7,8,2,R,
8,7762,22,8,18,R,
1,7763,22,10,10,R,
2,7764,21,0,12,R,
6,7765,14,9,0,R,
3,7766,20,9,0,R,
3,7767,2,0,3,R,
7,7768,7,6,18,R,
5,7769,12,7,10,R,
1,7770,8,9,14,R,
3,7771,16,1,20,R,
7,7772,7,4,3,R,
5,7773,24,3,9,R,
6,7774,11,4,3,R,
3,7775,1,1,7,R,
4,7776,20,1,13,R,
6,7777,24,10,12,R,
6,7778,3,10,14,R,
1,7779,6,9,7,R,
6,7780,3,8,6,R,
7,7781,8,4,16,R,
7,7782,1,10,16,R,
5,7783,13,2,8,R,
8,7784,7,5,5,R,
2,7785,18,8,10,R,
8,7786,6,9,11,R,
8,7787,21,6,4,R,
8,7788,7,8,4,R,
8,7789,24,9,19,R,
6,7790,3,1,19,R,
3,7791,18,8,5,R,
3,7792,8,8,15,R,
2,7793,8,9,10,R,
2,7794,17,6,20,R,
5,7795,11,0,13,R,
2,7796,8,0,5,R,
5,7797,7,5,3,R,
8,7798,21,2,13,R,
3,7799,18,8,15,R,
3,7800,10,2,12,R,
8,7801,1,5,1,R,
4,7802,5,2,16,R,
7,7803,14,0,15,R,
3,7804,1,10,6,R,
6,7805,17,10,16,R,
2,7806,17,7,19,R,
3,7807,15,8,3,R,
2,7808,18,9,20,R,
5,7809,12,4,7,R,
1,7810,7,4,2,R,
3,7811,4,0,2,R,
4,7812,1,0,8,R,
2,7813,7,1,10,R,
4,7814,17,4,1,R,
1,7815,24,7,2,R,
4,7816,17,4,15,R,
4,7817,11,9,5,R,
5,7818,8,1,2,R,
6,7819,7,8,17,R,
8,7820,16,0,4,R,
7,7821,16,5,9,R,
4,7822,22,4,15,R,
7,7823,7,9,18,R,
7,7824,6,10,16,R,
2,7825,20,3,12,R,
1,7826,21,1,10,R,
1,7827,1,1,1,R,
2,7828,10,3,11,R,
5,7829,7,7,18,R,
8,7830,12,0,8,R,
2,7831,10,0,6,R,
3,7832,5,7,2,R,
1,7833,8,9,13,R,
4,7834,8,10,0,R,
6,7835,10,3,8,R,
2,7836,12,8,19,R,
6,7837,11,1,9,R,
4,7838,9,3,12,R,
3,7839,7,8,9,R,
2,7840,11,0,15,R,
8,7841,7,0,1,R,
3,7842,17,4,5,R,
7,7843,14,3,4,R,
2,7844,20,1,7,R,
3,7845,9,9,4,R,
6,7846,9,8,13,R,
7,7847,20,2,4,R,
2,7848,16,9,7,R,
3,7849,18,0,15,R,
2,7850,15,6,1,R,
5,7851,24,3,19,R,
4,7852,1,0,7,R,
6,7853,12,3,6,R,
8,7854,11,8,12,R,
6,7855,14,6,19,R,
8,7856,4,2,2,R,
7,7857,17,1,2,R,
6,7858,2,6,13,R,
6,7859,5,9,10,R,
5,7860,3,0,5,R,
3,7861,8,2,0,R,
2,7862,2,9,12,R,
8,7863,17,9,9,R,
1,7864,16,0,14,R,
4,7865,18,0,5,R,
6,7866,23,9,5,R,
8,7867,24,8,10,R,
7,7868,17,3,19,R,
5,7869,22,5,12,R,
5,7870,2,3,13,R,
4,7871,23,0,13,R,
4,7872,19,7,1,R,
3,7873,4,7,4,R,
4,7874,2,7,3,R,
7,7875,4,10,8,R,
3,7876,11,8,9,R,
6,7877,14,5,14,R,
6,7878,24,9,10,R,
3,7879,1,2,1,R,
8,7880,18,7,8,R,
2,7881,15,9,16,R,
1,7882,18,6,20,R,
1,7883,23,2,6,R,
4,7884,21,8,5,R,
7,7885,8,6,6,R,
2,7886,20,0,18,R,
6,7887,23,3,11,R,
2,7888,16,10,3,R,
6,7889,9,3,14,R,
7,7890,12,4,2,R,
3,7891,8,10,18,R,
3,7892,16,1,1,R,
6,7893,6,7,16,R,
3,7894,2,1,5,R,
4,7895,6,5,15,R,
7,7896,4,1,8,R,
4,7897,14,10,0,R,
2,7898,10,7,9,R,
6,7899,23,3,18,R,
7,7900,10,1,8,R,
6,7901,24,5,19,R,
5,7902,21,4,11,R,
2,7903,24,2,12,R,
3,7904,8,1,2,R,
2,7905,11,6,14,R,
1,7906,11,0,13,R,
6,7907,6,2,8,R,
2,7908,20,3,2,R,
5,7909,8,0,10,R,
7,7910,23,7,2,R,
6,7911,11,7,2,R,
8,7912,22,10,12,R,
2,7913,3,3,4,R,
2,7914,7,0,3,R,
1,7915,16,2,8,R,
3,7916,7,5,7,R,
8,7917,16,5,7,R,
6,7918,4,8,19,R,
7,7919,7,4,18,R,
2,7920,11,8,5,R,
1,7921,12,7,14,R,
4,7922,19,6,16,R,
8,7923,9,6,7,R,
8,7924,10,2,2,R,
5,7925,2,5,16,R,
3,7926,3,5,11,R,
3,7927,24,3,12,R,
8,7928,5,9,1,R,
6,7929,23,7,9,R,
5,7930,14,8,6,R,
6,7931,8,2,3,R,
8,7932,13,8,13,R,
7,7933,4,6,2,R,
2,7934,23,1,2,R,
5,7935,22,10,10,R,
5,7936,16,0,14,R,
3,7937,2,1,17,R,
7,7938,16,3,8,R,
6,7939,21,1,3,R,
5,7940,9,3,18,R,
5,7941,8,3,1,R,
4,7942,13,10,3,R,
8,7943,21,9,5,R,
1,7944,16,1,7,R,
8,7945,7,10,13,R,
8,7946,23,1,5,R,
4,7947,9,0,8,R,
2,7948,17,6,11,R,
4,7949,2,6,1,R,
2,7950,22,2,2,R,
1,7951,22,5,19,R,
5,7952,24,8,6,R,
5,7953,23,0,1,R,
1,7954,22,7,0,R,
2,7955,12,1,4,R,
5,7956,10,8,12,R,
8,7957,2,3,2,R,
1,7958,24,6,10,R,
5,7959,2,8,16,R,
3,7960,18,8,1,R,
6,7961,13,6,13,R,
1,7962,15,9,2,R,
3,7963,9,1,17,R,
6,7964,1,8,17,R,
1,7965,18,4,5,R,
3,7966,13,3,11,R,
5,7967,19,7,3,R,
3,7968,7,9,15,R,
8,7969,14,9,11,R,
6,7970,15,9,14,R,
5,7971,18,10,3,R,
4,7972,18,1,7,R,
4,7973,13,1,19,R,
8,7974,17,5,15,R,
3,7975,18,3,3,R,
6,7976,7,6,17,R,
2,7977,8,1,9,R,
6,7978,9,8,9,R,
1,7979,15,9,4,R,
8,7980,20,9,12,R,
6,7981,11,10,7,R,
6,7982,12,7,7,R,
7,7983,17,2,8,R,
2,7984,1,10,10,R,
4,7985,19,2,0,R,
4,7986,6,4,4,R,
4,7987,20,1,9,R,
5,7988,20,6,14,R,
5,7989,16,10,11,R,
1,7990,6,3,9,R,
4,7991,6,8,7,R,
5,7992,19,8,5,R,
4,7993,5,10,9,R,
1,7994,4,2,16,R,
1,7995,10,0,2,R,
1,7996,22,0,0,R,
2,7997,10,7,0,R,
6,7998,2,1,10,R,
2,7999,12,10,9,R,
7,8000,22,4,0,R,
4,8001,5,8,7,R,
7,8002,4,1,20,R,
5,8003,22,10,0,R,
5,8004,16,2,18,R,
3,8005,22,10,10,R,
7,8006,19,1,5,R,
5,8007,9,9,16,R,
1,8008,11,4,14,R,
4,8009,5,9,14,R,
1,8010,7,2,0,R,
2,8011,17,6,1,R,
3,8012,13,3,10,R,
7,8013,14,6,16,R,
8,8014,19,1,8,R,
7,8015,1,5,13,R,
6,8016,3,7,18,R,
8,8017,14,10,19,R,
2,8018,18,10,19,R,
7,8019,7,10,14,R,
4,8020,3,10,17,R,
2,8021,10,1,12,R,
3,8022,7,8,19,R,
3,8023,16,5,10,R,
8,8024,12,3,8,R,
3,8025,21,2,7,R,
8,8026,17,10,8,R,
4,8027,7,9,20,R,
3,8028,22,9,9,R,
3,8029,13,5,16,R,
8,8030,12,9,2,R,
8,8031,12,2,8,R,
8,8032,3,1,6,R,
2,8033,9,6,1,R,
6,8034,22,3,12,R,
1,8035,13,2,12,R,
4,8036,13,1,6,R,
3,8037,2,2,14,R,
3,8038,14,10,0,R,
6,8039,20,3,7,R,
1,8040,12,3,19,R,
6,8041,15,7,6,R,
7,8042,21,5,5,R,
2,8043,1,5,12,R,
1,8044,20,2,3,R,
